Dataset,Sample_Date_[dd/mm/yyyy],Time_[hh:mm:ss],Latitude_[degN],Longitude_[degE],Temperature_[degC],CTD_TMP_WOCE_FLAG,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],combined_depth_[meters_below_surface],DELO18_[permillle],DELO18_WOCE_FLAG_Translated,DELO18_WOCE_FLAG_Original,O18_Standard,CTD_Salinity_[standard_salinity_units],CTD_SAL_WOCE_FLAG,Bottle_Salinity_[standard_salinity_units],BTL_SAL_WOCE_FLAG,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,CASTNO,BTLNBR,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,LAND_BASED,u,v
Wateriso_Utah_Precip_data_N_of_60N,11/06/2014,09:20:00,72.58,-38.48,,,,,,,-24.20334295,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140611_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,22/06/2014,10:45:00,72.58,-38.4799,,,,,-0.7646,-0.7646,-28.89719956,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140622B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,22/06/2014,10:45:00,72.58,-38.4799,,,,,-2.6188,-2.6188,-29.05203632,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140622M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,22/06/2014,10:45:00,72.58,-38.4799,,,,,-4.1428,-4.1428,-29.27389464,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140622T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,22/06/2014,10:45:00,72.58,-38.48,,,,,,,-28.89719956,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140622_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,22/06/2014,10:45:00,72.58,-38.48,,,,,,,-29.05203632,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140622_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,22/06/2014,10:45:00,72.58,-38.48,,,,,,,-29.27389464,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140622_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,23/06/2014,09:00:00,72.58,-38.4799,,,,,-0.7646,-0.7646,-25.38880687,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140623B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,23/06/2014,09:00:00,72.58,-38.4799,,,,,-2.6188,-2.6188,-25.68591323,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140623M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,23/06/2014,09:00:00,72.58,-38.4799,,,,,-4.1428,-4.1428,-25.02221583,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140623T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,23/06/2014,09:00:00,72.58,-38.48,,,,,,,-25.38880687,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140623_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,23/06/2014,09:00:00,72.58,-38.48,,,,,,,-25.68591323,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140623_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,23/06/2014,09:00:00,72.58,-38.48,,,,,,,-25.0222,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140623_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,25/06/2014,09:45:00,72.58,-38.4799,,,,,-0.7696,-0.7696,-29.80396022,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140625B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,25/06/2014,09:45:00,72.58,-38.4799,,,,,-2.6238,-2.6238,-30.12211668,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140625M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,25/06/2014,09:45:00,72.58,-38.4799,,,,,-4.1478,-4.1478,-30.03112704,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140625T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,25/06/2014,09:45:00,72.58,-38.48,,,,,,,-29.80396022,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140625_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,25/06/2014,09:45:00,72.58,-38.48,,,,,,,-30.12211668,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140625_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,25/06/2014,09:45:00,72.58,-38.48,,,,,,,-30.03112704,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140625_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/06/2014,12:15:00,72.58,-38.4799,,,,,-0.7696,-0.7696,-26.90868179,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140626B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/06/2014,12:15:00,72.58,-38.4799,,,,,-2.6238,-2.6238,-26.5428021,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140626M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/06/2014,12:15:00,72.58,-38.4799,,,,,-4.1478,-4.1478,-26.68312155,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140626T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/06/2014,12:15:00,72.58,-38.48,,,,,,,-26.90868178,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140626_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/06/2014,12:15:00,72.58,-38.48,,,,,,,-26.5428021,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140626_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/06/2014,12:15:00,72.58,-38.48,,,,,,,-26.68312155,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140626_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,28/06/2014,12:05:00,72.58,-38.4799,,,,,-0.7646,-0.7646,-24.70149465,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140628B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,28/06/2014,12:05:00,72.58,-38.4799,,,,,-2.6188,-2.6188,-25.97029275,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140628M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,28/06/2014,12:05:00,72.58,-38.4799,,,,,-4.1428,-4.1428,-26.10165986,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140628T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,28/06/2014,12:04:59,72.58,-38.48,,,,,,,-24.70149465,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140628_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,28/06/2014,12:04:59,72.58,-38.48,,,,,,,-25.97029275,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140628_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,28/06/2014,12:04:59,72.58,-38.48,,,,,,,-26.10165986,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140628_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,09/07/2014,12:00:00,72.58,-38.4799,,,,,-0.7646,-0.7646,-18.83886419,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140709B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,09/07/2014,12:00:00,72.58,-38.4799,,,,,-2.6188,-2.6188,-17.44228475,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140709M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,09/07/2014,12:00:00,72.58,-38.4799,,,,,-4.1428,-4.1428,-17.82673691,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140709T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,09/07/2014,12:00:00,72.58,-38.48,,,,,,,-18.83886419,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140709_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,09/07/2014,12:00:00,72.58,-38.48,,,,,,,-17.44228475,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140709_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,09/07/2014,12:00:00,72.58,-38.48,,,,,,,-17.82673691,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140709_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,10/07/2014,11:50:00,72.58,-38.4799,,,,,-0.7596,-0.7596,-21.76018667,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140710B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,10/07/2014,11:50:00,72.58,-38.4799,,,,,-2.6138,-2.6138,-22.85402219,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140710M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,10/07/2014,11:50:00,72.58,-38.4799,,,,,-4.1378,-4.1378,-23.12427153,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140710T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,10/07/2014,11:50:00,72.58,-38.48,,,,,,,-21.76018667,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140710_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,10/07/2014,11:50:00,72.58,-38.48,,,,,,,-22.85402219,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140710_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,10/07/2014,11:50:00,72.58,-38.48,,,,,,,-23.12427153,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140710_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,15/07/2014,13:10:00,72.58,-38.4799,,,,,-0.7346,-0.7346,-32.51501888,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140715B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,15/07/2014,13:10:00,72.58,-38.4799,,,,,-2.5888,-2.5888,-33.35265297,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140715M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,15/07/2014,13:10:00,72.58,-38.4799,,,,,-4.1128,-4.1128,-32.19585105,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140715T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,15/07/2014,13:09:59,72.58,-38.48,,,,,,,-32.51501888,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140715_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,15/07/2014,13:09:59,72.58,-38.48,,,,,,,-33.35265297,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140715_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,15/07/2014,13:09:59,72.58,-38.48,,,,,,,-32.19585105,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140715_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,18/07/2014,11:45:00,72.58,-38.4799,,,,,-0.7346,-0.7346,-28.93597529,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140718B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,18/07/2014,11:45:00,72.58,-38.4799,,,,,-2.5888,-2.5888,-29.883457,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140718M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,18/07/2014,11:45:00,72.58,-38.4799,,,,,-4.1128,-4.1128,-29.64269714,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140718T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,18/07/2014,11:44:59,72.58,-38.48,,,,,,,-28.93597529,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140718_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,18/07/2014,11:44:59,72.58,-38.48,,,,,,,-29.883457,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140718_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,18/07/2014,11:44:59,72.58,-38.48,,,,,,,-29.64269714,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140718_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/07/2014,12:20:00,72.58,-38.4799,,,,,-0.7246,-0.7246,-25.74043055,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140726B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/07/2014,12:20:00,72.58,-38.4799,,,,,-2.5788,-2.5788,-25.58798432,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140726M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/07/2014,12:20:00,72.58,-38.4799,,,,,-4.1028,-4.1028,-25.70214358,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140726T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/07/2014,12:20:00,72.58,-38.48,,,,,,,-25.74043055,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140726_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/07/2014,12:20:00,72.58,-38.48,,,,,,,-25.58798432,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140726_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,26/07/2014,12:20:00,72.58,-38.48,,,,,,,-25.70214358,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140726_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,27/07/2014,11:00:00,72.58,-38.4799,,,,,-0.7246,-0.7246,-27.09917788,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140727B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,27/07/2014,11:00:00,72.58,-38.4799,,,,,-2.5788,-2.5788,-26.84365877,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140727M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,27/07/2014,11:00:00,72.58,-38.4799,,,,,-4.1028,-4.1028,-27.0023668,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140727T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,27/07/2014,10:59:59,72.58,-38.48,,,,,,,-27.09917788,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140727_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,27/07/2014,10:59:59,72.58,-38.48,,,,,,,-26.84365877,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140727_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,27/07/2014,10:59:59,72.58,-38.48,,,,,,,-27.0023668,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140727_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,29/07/2014,13:05:00,72.58,-38.4799,,,,,-0.7246,-0.7246,-26.98831889,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140729B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,29/07/2014,13:05:00,72.58,-38.4799,,,,,-2.5788,-2.5788,-26.75143032,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140729M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,29/07/2014,13:05:00,72.58,-38.4799,,,,,-4.1028,-4.1028,-27.04660104,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140729T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,29/07/2014,13:05:00,72.58,-38.48,,,,,,,-26.98831889,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140729_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,29/07/2014,13:05:00,72.58,-38.48,,,,,,,-26.75143032,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140729_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,29/07/2014,13:05:00,72.58,-38.48,,,,,,,-27.04660104,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140729_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,30/07/2014,12:30:00,72.58,-38.4799,,,,,-0.7146,-0.7146,-32.01852215,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140730B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,30/07/2014,12:30:00,72.58,-38.4799,,,,,-2.5688,-2.5688,-31.42813715,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140730M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,30/07/2014,12:30:00,72.58,-38.4799,,,,,-4.0928,-4.0928,-31.33230841,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140730T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,30/07/2014,12:29:59,72.58,-38.48,,,,,,,-32.01852215,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140730_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,30/07/2014,12:29:59,72.58,-38.48,,,,,,,-31.42813715,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140730_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,30/07/2014,12:29:59,72.58,-38.48,,,,,,,-31.33230841,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140730_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,31/07/2014,13:10:00,72.58,-38.4799,,,,,-0.7146,-0.7146,-34.04741841,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140731B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,31/07/2014,13:10:00,72.58,-38.4799,,,,,-2.5688,-2.5688,-33.97871633,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140731M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,31/07/2014,13:10:00,72.58,-38.4799,,,,,-4.0928,-4.0928,-33.72806977,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140731T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,31/07/2014,13:09:59,72.58,-38.48,,,,,,,-34.04741841,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140731_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,31/07/2014,13:09:59,72.58,-38.48,,,,,,,-33.97871633,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140731_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,31/07/2014,13:09:59,72.58,-38.48,,,,,,,-33.72806977,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140731_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,06/08/2014,12:45:00,72.58,-38.4799,,,,,-0.7146,-0.7146,-32.70611721,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140806B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,06/08/2014,12:45:00,72.58,-38.4799,,,,,-2.5688,-2.5688,-33.64876565,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140806M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,06/08/2014,12:45:00,72.58,-38.4799,,,,,-4.0928,-4.0928,-33.80257336,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140806T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,06/08/2014,12:45:00,72.58,-38.48,,,,,,,-32.70611721,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140806_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,06/08/2014,12:45:00,72.58,-38.48,,,,,,,-33.64876565,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140806_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,06/08/2014,12:45:00,72.58,-38.48,,,,,,,-33.80257336,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140806_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,11/08/2014,12:35:00,72.58,-38.4799,,,,,-0.7146,-0.7146,-25.67995722,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140811B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,11/08/2014,12:35:00,72.58,-38.4799,,,,,-2.5688,-2.5688,-25.78380984,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140811M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,11/08/2014,12:35:00,72.58,-38.4799,,,,,-4.0928,-4.0928,-25.89560201,,,VSMOW_SLAP scale,,,,,,,Summit Station or Greenland Environmental Observatory at Summit (GEOSummit),SUM20140811T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,11/08/2014,12:35:00,72.58,-38.48,,,,,,,-25.67995722,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140811_B,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,11/08/2014,12:35:00,72.58,-38.48,,,,,,,-25.78380984,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140811_M,,,,,,FALSE,TRUE,Precipitation,TRUE,,
Wateriso_Utah_Precip_data_N_of_60N,11/08/2014,12:35:00,72.58,-38.48,,,,,,,-25.89560201,,,VSMOW_SLAP scale,,,,,,,Summit Camp,SUM20140811_T,,,,,,FALSE,TRUE,Precipitation,TRUE,,
