//<Encoding>UTF-8</Encoding>
//<Version>ODV Data Blob v1 - Data Window</Version>
//<Creator>rschlitz@awi-009603</Creator>
//<CreateTime>2025-11-13T13:38:38</CreateTime>
//<Software>Web Ocean Data View 5.8.3 - web_server: 45 - 64 bit (Linux)</Software>
//<Source>GLODAPv2.2023.odv</Source>
//<SourceLastModified>2024-04-22T21:05:16</SourceLastModified>
//<View>FullScreenMap</View>
//<WindowId>1</WindowId>
//<DataField>Ocean</DataField>
//<DataType>Profiles</DataType>
//<Description>Hydrographic and carbon data for the global ocean (GLODAP version v2.2023)</Description>
//
//<DataVariable>label="SALNTY [PSS-78]" value_type="FLOAT" qf_schema="WOCEBOTTLE" significant_digits="3" is_primary_variable="F" comment="" key_variable="Practical Salinity [psu]"</DataVariable>
//<DataVariable>label="O18/O16 [/MILLE]" value_type="FLOAT" qf_schema="WOCEBOTTLE" significant_digits="3" is_primary_variable="F" comment="" key_variable=""</DataVariable>
//<DataVariable>label="TEMPERATURE [DEG C]" value_type="FLOAT" qf_schema="ODV" significant_digits="3" is_primary_variable="F" comment="" key_variable="Temperature [degC]"</DataVariable>
//
SALNTY [PSS-78],O18/O16 [/MILLE],TEMPERATURE [DEG C],Station,Sample ID:INTEGER,Longitude [degrees East],Latitude [degrees North],yyyy-mm-ddThh:mm:ss.sss
33.217999,-1.307000,-1.425000,2244,9,232.21001,75.84600,2007-08-20T04:38:00
34.053001,-0.553000,-0.942000,2244,10,232.21001,75.84600,2007-08-20T04:38:00
34.422001,-0.220000,-0.345000,2244,11,232.21001,75.84600,2007-08-20T04:38:00
34.804001,0.143000,0.455000,2244,15,232.21001,75.84600,2007-08-20T04:38:00
23.940001,-3.703000,-0.647000,2246,1,220.00999,75.98400,2007-08-21T04:55:59
26.681000,-3.827000,-0.450000,2246,2,220.00999,75.98400,2007-08-21T04:55:59
31.302000,-2.200000,0.230000,2246,4,220.00999,75.98400,2007-08-21T04:55:59
32.366001,-1.724000,-1.228000,2246,5,220.00999,75.98400,2007-08-21T04:55:59
32.660999,-1.626000,-1.360000,2246,6,220.00999,75.98400,2007-08-21T04:55:59
32.960999,-1.451000,-1.438000,2246,7,220.00999,75.98400,2007-08-21T04:55:59
33.188999,-1.394000,-1.444000,2246,8,220.00999,75.98400,2007-08-21T04:55:59
34.056999,-0.613000,-1.217000,2246,10,220.00999,75.98400,2007-08-21T04:55:59
34.432999,-0.094000,-0.277000,2246,11,220.00999,75.98400,2007-08-21T04:55:59
34.617001,0.006000,0.273000,2246,12,220.00999,75.98400,2007-08-21T04:55:59
34.883999,0.269000,-0.009000,2246,18,220.00999,75.98400,2007-08-21T04:55:59
24.319000,-3.632000,-0.207000,2248,1,220.00000,75.00100,2007-08-21T13:55:59
26.722000,-3.837000,-0.479000,2248,2,220.00000,75.00100,2007-08-21T13:55:59
27.646000,-3.519000,-0.883000,2248,3,220.00000,75.00100,2007-08-21T13:55:59
31.618000,-1.962000,-0.061000,2248,4,220.00000,75.00100,2007-08-21T13:55:59
32.351002,-1.716000,-1.213000,2248,5,220.00000,75.00100,2007-08-21T13:55:59
32.660999,-1.689000,-1.360000,2248,6,220.00000,75.00100,2007-08-21T13:55:59
32.991001,-1.537000,-1.517000,2248,7,220.00000,75.00100,2007-08-21T13:55:59
33.187000,-1.413000,-1.459000,2248,8,220.00000,75.00100,2007-08-21T13:55:59
34.074001,-0.528000,-1.145000,2248,9,220.00000,75.00100,2007-08-21T13:55:59
34.436001,-0.049000,-0.277000,2248,10,220.00000,75.00100,2007-08-21T13:55:59
34.608002,0.110000,0.291000,2248,11,220.00000,75.00100,2007-08-21T13:55:59
34.883999,0.203000,-0.002000,2248,19,220.00000,75.00100,2007-08-21T13:55:59
24.277000,-3.540700,0.023700,2290,1,210.10001,75.02100,2008-07-28T07:10:59
27.613001,-3.460600,-0.493400,2290,2,210.10001,75.02100,2008-07-28T07:10:59
30.900000,-2.592300,-0.842600,2290,3,210.10001,75.02100,2008-07-28T07:10:59
32.368000,-1.820000,-1.256100,2290,4,210.10001,75.02100,2008-07-28T07:10:59
32.907001,-1.618200,-1.521800,2290,6,210.10001,75.02100,2008-07-28T07:10:59
33.111000,-1.480800,-1.518700,2290,7,210.10001,75.02100,2008-07-28T07:10:59
33.513000,-1.264200,-1.394500,2290,8,210.10001,75.02100,2008-07-28T07:10:59
34.035000,-0.624370,-1.045800,2290,9,210.10001,75.02100,2008-07-28T07:10:59
34.393002,-0.161560,-0.439400,2290,10,210.10001,75.02100,2008-07-28T07:10:59
34.830002,0.226090,0.717000,2290,16,210.10001,75.02100,2008-07-28T07:10:59
23.929001,-3.346800,0.166000,2291,1,206.72000,75.31900,2008-07-29T04:32:59
27.544001,-3.386400,-0.748000,2291,2,206.72000,75.31900,2008-07-29T04:32:59
30.559999,-2.671400,-1.036500,2291,3,206.72000,75.31900,2008-07-29T04:32:59
31.316000,-2.321300,-0.814500,2291,4,206.72000,75.31900,2008-07-29T04:32:59
31.966999,-1.935700,-1.125300,2291,5,206.72000,75.31900,2008-07-29T04:32:59
32.345001,-1.917900,-1.321600,2291,6,206.72000,75.31900,2008-07-29T04:32:59
32.636002,-1.709200,-1.485600,2291,7,206.72000,75.31900,2008-07-29T04:32:59
26.024000,-3.233100,0.446800,2292,1,204.73000,75.51300,2008-07-29T11:17:00
27.886999,-2.929500,-0.678300,2292,2,204.73000,75.51300,2008-07-29T11:17:00
30.391001,-2.543800,-1.000100,2292,3,204.73000,75.51300,2008-07-29T11:17:00
30.931000,-2.602200,-0.815100,2292,4,204.73000,75.51300,2008-07-29T11:17:00
25.566999,-3.260800,0.918700,2293,1,202.91000,75.74300,2008-07-29T18:05:00
28.813000,-3.270700,-0.903900,2293,2,202.91000,75.74300,2008-07-29T18:05:00
31.313999,-2.410300,-0.687900,2293,4,202.91000,75.74300,2008-07-29T18:05:00
32.422001,-1.769500,-1.105900,2293,5,202.91000,75.74300,2008-07-29T18:05:00
27.406000,-3.284500,-0.236800,2295,1,210.02000,75.99600,2008-07-30T08:09:59
28.509001,-3.342900,-0.596200,2295,2,210.02000,75.99600,2008-07-30T08:09:59
29.858000,-3.433900,-1.258500,2295,3,210.02000,75.99600,2008-07-30T08:09:59
31.738001,-2.070200,-0.564600,2295,4,210.02000,75.99600,2008-07-30T08:09:59
32.344002,-1.761600,-1.143300,2295,5,210.02000,75.99600,2008-07-30T08:09:59
32.918999,-1.603400,-1.506500,2295,7,210.02000,75.99600,2008-07-30T08:09:59
34.136002,-0.442410,-1.102900,2295,10,210.02000,75.99600,2008-07-30T08:09:59
34.629002,0.060943,0.233800,2295,12,210.02000,75.99600,2008-07-30T08:09:59
27.629000,-3.022500,-1.255400,2296,1,209.96001,76.99800,2008-07-30T16:13:59
30.056999,-2.908800,-0.961100,2296,2,209.96001,76.99800,2008-07-30T16:13:59
31.384001,-2.225400,-0.596100,2296,3,209.96001,76.99800,2008-07-30T16:13:59
31.804001,-1.917900,-0.680700,2296,4,209.96001,76.99800,2008-07-30T16:13:59
32.365002,-1.640000,-1.188000,2296,5,209.96001,76.99800,2008-07-30T16:13:59
32.587002,-1.610300,-1.296000,2296,6,209.96001,76.99800,2008-07-30T16:13:59
32.838001,-1.569800,-1.470700,2296,7,209.96001,76.99800,2008-07-30T16:13:59
33.035000,-1.600400,-1.557600,2296,8,209.96001,76.99800,2008-07-30T16:13:59
33.404999,-1.448100,-1.475100,2296,9,209.96001,76.99800,2008-07-30T16:13:59
33.855999,-0.880500,-1.169500,2296,10,209.96001,76.99800,2008-07-30T16:13:59
34.355000,-0.201120,-0.551200,2296,11,209.96001,76.99800,2008-07-30T16:13:59
34.605999,0.056000,0.205000,2296,12,209.96001,76.99800,2008-07-30T16:13:59
27.593000,-3.154000,-1.311400,2298,2,213.25000,77.67800,2008-07-31T03:19:00
30.427000,-2.759400,-1.326400,2298,4,213.25000,77.67800,2008-07-31T03:19:00
31.667000,-1.509500,-0.855100,2298,6,213.25000,77.67800,2008-07-31T03:19:00
32.299999,-1.556900,-1.332000,2298,7,213.25000,77.67800,2008-07-31T03:19:00
32.588001,-1.587600,-1.383300,2298,8,213.25000,77.67800,2008-07-31T03:19:00
33.056000,-1.457000,-1.480900,2298,10,213.25000,77.67800,2008-07-31T03:19:00
33.493999,-1.094100,-1.311700,2298,11,213.25000,77.67800,2008-07-31T03:19:00
34.011002,-0.590750,-1.163400,2298,12,213.25000,77.67800,2008-07-31T03:19:00
34.410999,-0.120030,-0.450400,2298,13,213.25000,77.67800,2008-07-31T03:19:00
34.590000,-0.016192,0.098300,2298,14,213.25000,77.67800,2008-07-31T03:19:00
32.449001,-1.672600,-1.229500,2299,1,209.82001,78.00300,2008-08-01T00:50:59
32.657001,-1.624200,-1.403700,2299,2,209.82001,78.00300,2008-08-01T00:50:59
32.943001,-1.577700,-1.534500,2299,3,209.82001,78.00300,2008-08-01T00:50:59
33.194000,-1.517400,-1.501800,2299,4,209.82001,78.00300,2008-08-01T00:50:59
34.094002,-0.526470,-1.066100,2299,6,209.82001,78.00300,2008-08-01T00:50:59
34.395000,-0.136840,-0.460500,2299,7,209.82001,78.00300,2008-08-01T00:50:59
34.845001,0.166760,0.794700,2299,13,209.82001,78.00300,2008-08-01T00:50:59
34.953999,0.263670,-0.251100,2299,23,209.82001,78.00300,2008-08-01T00:50:59
28.219000,-3.191600,-1.197300,2301,2,209.72000,77.98200,2008-08-01T10:04:00
29.957001,-3.144100,-1.178800,2301,3,209.72000,77.98200,2008-08-01T10:04:00
30.424999,-2.822700,-1.238500,2301,6,209.72000,77.98200,2008-08-01T10:04:00
30.705000,-2.700100,-1.126700,2301,8,209.72000,77.98200,2008-08-01T10:04:00
31.594000,-2.136400,-0.533400,2301,11,209.72000,77.98200,2008-08-01T10:04:00
28.400999,-3.076900,-1.236000,2302,1,206.98000,78.32900,2008-08-02T06:51:59
30.292000,-2.962200,-1.124100,2302,2,206.98000,78.32900,2008-08-02T06:51:59
31.554001,-2.285700,-1.255000,2302,3,206.98000,78.32900,2008-08-02T06:51:59
31.759001,-2.048400,-0.902700,2302,5,206.98000,78.32900,2008-08-02T06:51:59
32.287998,-1.759600,-1.127300,2302,6,206.98000,78.32900,2008-08-02T06:51:59
32.605000,-1.670600,-1.381000,2302,7,206.98000,78.32900,2008-08-02T06:51:59
32.952999,-1.525300,-1.492700,2302,8,206.98000,78.32900,2008-08-02T06:51:59
33.138000,-1.492600,-1.470200,2302,9,206.98000,78.32900,2008-08-02T06:51:59
34.063000,-0.657010,-1.004700,2302,11,206.98000,78.32900,2008-08-02T06:51:59
34.619999,-0.017180,0.157600,2302,13,206.98000,78.32900,2008-08-02T06:51:59
28.614000,-2.966100,-1.271400,2304,1,206.64999,78.34000,2008-08-02T12:25:00
30.309000,-2.891900,-1.131700,2304,2,206.64999,78.34000,2008-08-02T12:25:00
31.080999,-2.679300,-1.309700,2304,3,206.64999,78.34000,2008-08-02T12:25:00
31.239000,-2.532000,-1.149300,2304,4,206.64999,78.34000,2008-08-02T12:25:00
28.799000,-2.935500,-1.346800,2305,1,205.89999,78.29300,2008-08-02T16:32:59
30.253000,-2.977000,-1.129100,2305,2,205.89999,78.29300,2008-08-02T16:32:59
31.080999,-2.646700,-1.309900,2305,3,205.89999,78.29300,2008-08-02T16:32:59
31.910999,-1.914900,-0.713000,2305,5,205.89999,78.29300,2008-08-02T16:32:59
32.323002,-1.777400,-1.133400,2305,6,205.89999,78.29300,2008-08-02T16:32:59
28.726999,-3.000700,-1.343300,2306,1,210.11000,79.01700,2008-08-03T04:40:00
29.188000,-3.045200,-1.245200,2306,2,210.11000,79.01700,2008-08-03T04:40:00
30.322001,-3.012600,-1.301800,2306,3,210.11000,79.01700,2008-08-03T04:40:00
30.900999,-2.579500,-0.988400,2306,4,210.11000,79.01700,2008-08-03T04:40:00
31.620001,-2.060300,-0.691600,2306,5,210.11000,79.01700,2008-08-03T04:40:00
32.379002,-1.734900,-1.253700,2306,6,210.11000,79.01700,2008-08-03T04:40:00
32.638000,-1.641000,-1.403600,2306,7,210.11000,79.01700,2008-08-03T04:40:00
33.090000,-1.401700,-1.465000,2306,9,210.11000,79.01700,2008-08-03T04:40:00
34.028000,-0.620420,-1.094800,2306,11,210.11000,79.01700,2008-08-03T04:40:00
34.393002,-0.147720,-0.490300,2306,12,210.11000,79.01700,2008-08-03T04:40:00
29.076000,-2.906800,-1.358400,2307,1,210.21001,80.02100,2008-08-03T16:47:59
30.163000,-2.695100,-1.154500,2307,2,210.21001,80.02100,2008-08-03T16:47:59
30.808001,-2.503300,-1.067500,2307,3,210.21001,80.02100,2008-08-03T16:47:59
31.635000,-1.995000,-1.032600,2307,4,210.21001,80.02100,2008-08-03T16:47:59
31.819000,-1.934700,-1.041000,2307,5,210.21001,80.02100,2008-08-03T16:47:59
30.028000,-2.639800,-1.525000,2308,1,210.14999,81.02800,2008-08-04T07:01:59
31.046000,-2.498400,-1.392900,2308,2,210.14999,81.02800,2008-08-04T07:01:59
31.459999,-2.230400,-1.618600,2308,4,210.14999,81.02800,2008-08-04T07:01:59
32.355999,-1.466900,-1.451500,2308,6,210.14999,81.02800,2008-08-04T07:01:59
32.650002,-1.507500,-1.474800,2308,8,210.14999,81.02800,2008-08-04T07:01:59
33.115002,-1.451100,-1.478500,2308,9,210.14999,81.02800,2008-08-04T07:01:59
34.064999,-0.479990,-1.208300,2308,11,210.14999,81.02800,2008-08-04T07:01:59
34.416000,-0.113110,-0.526100,2308,12,210.14999,81.02800,2008-08-04T07:01:59
34.698002,0.157860,0.411000,2308,14,210.14999,81.02800,2008-08-04T07:01:59
28.910999,-2.889000,-1.296000,2309,1,210.03999,82.00500,2008-08-05T04:01:59
29.464001,-2.945300,-1.303600,2309,2,210.03999,82.00500,2008-08-05T04:01:59
30.912001,-2.496400,-1.358100,2309,3,210.03999,82.00500,2008-08-05T04:01:59
32.060001,-1.638000,-1.379000,2309,5,210.03999,82.00500,2008-08-05T04:01:59
32.564999,-1.471900,-1.417700,2309,6,210.03999,82.00500,2008-08-05T04:01:59
32.903000,-1.450100,-1.382900,2309,8,210.03999,82.00500,2008-08-05T04:01:59
33.118000,-1.209800,-1.359500,2309,9,210.03999,82.00500,2008-08-05T04:01:59
33.563999,-0.820180,-1.359900,2309,10,210.03999,82.00500,2008-08-05T04:01:59
34.080002,-0.385050,-1.239000,2309,11,210.03999,82.00500,2008-08-05T04:01:59
34.403999,-0.126950,-0.324800,2309,12,210.03999,82.00500,2008-08-05T04:01:59
34.645000,0.042154,0.294700,2309,13,210.03999,82.00500,2008-08-05T04:01:59
34.766998,0.143020,0.605600,2309,14,210.03999,82.00500,2008-08-05T04:01:59
27.673000,-3.014600,-1.392400,2310,1,210.00999,83.02900,2008-08-05T15:30:59
28.371000,-3.022500,-1.175000,2310,2,210.00999,83.02900,2008-08-05T15:30:59
28.789000,-2.880100,-1.291500,2310,3,210.00999,83.02900,2008-08-05T15:30:59
30.556000,-2.524100,-1.214500,2310,4,210.00999,83.02900,2008-08-05T15:30:59
31.736000,-1.777400,-1.156300,2310,5,210.00999,83.02900,2008-08-05T15:30:59
32.327999,-1.405600,-1.389200,2310,6,210.00999,83.02900,2008-08-05T15:30:59
32.660000,-1.265200,-1.339000,2310,7,210.00999,83.02900,2008-08-05T15:30:59
33.137001,-1.197000,-1.349600,2310,9,210.00999,83.02900,2008-08-05T15:30:59
34.035999,-0.495810,-1.330500,2310,11,210.00999,83.02900,2008-08-05T15:30:59
34.408001,-0.092338,-0.377200,2310,12,210.00999,83.02900,2008-08-05T15:30:59
34.598000,0.105440,0.183600,2310,13,210.00999,83.02900,2008-08-05T15:30:59
34.738998,0.140060,0.535400,2310,14,210.00999,83.02900,2008-08-05T15:30:59
34.944000,0.229060,-0.401800,2310,22,210.00999,83.02900,2008-08-05T15:30:59
26.700001,-3.298400,-1.330500,2311,1,219.98000,81.99000,2008-08-06T14:09:59
28.174999,-3.154000,-0.992900,2311,2,219.98000,81.99000,2008-08-06T14:09:59
30.364000,-2.573500,-1.238000,2311,4,219.98000,81.99000,2008-08-06T14:09:59
31.563999,-1.973200,-1.169900,2311,5,219.98000,81.99000,2008-08-06T14:09:59
33.126999,-1.226600,-1.377400,2311,9,219.98000,81.99000,2008-08-06T14:09:59
33.584000,-0.845890,-1.418200,2311,10,219.98000,81.99000,2008-08-06T14:09:59
34.423000,-0.024103,-0.327700,2311,12,219.98000,81.99000,2008-08-06T14:09:59
34.748001,0.090611,0.521200,2311,14,219.98000,81.99000,2008-08-06T14:09:59
26.617001,-3.315200,-1.286300,2313,1,219.89000,81.02000,2008-08-07T06:47:59
29.174000,-3.015600,-1.015200,2313,2,219.89000,81.02000,2008-08-07T06:47:59
30.691999,-2.516200,-1.075000,2313,3,219.89000,81.02000,2008-08-07T06:47:59
31.726999,-1.930700,-1.044200,2313,5,219.89000,81.02000,2008-08-07T06:47:59
32.360001,-1.479800,-1.408300,2313,6,219.89000,81.02000,2008-08-07T06:47:59
32.902000,-1.328500,-1.369400,2313,8,219.89000,81.02000,2008-08-07T06:47:59
33.159000,-1.240500,-1.375400,2313,9,219.89000,81.02000,2008-08-07T06:47:59
33.540001,-1.040700,-1.372700,2313,10,219.89000,81.02000,2008-08-07T06:47:59
34.407001,-0.125960,-0.346200,2313,12,219.89000,81.02000,2008-08-07T06:47:59
26.864000,-3.322100,-1.098600,2314,1,219.92999,80.02900,2008-08-07T17:25:00
27.909000,-3.304300,-0.981200,2314,2,219.92999,80.02900,2008-08-07T17:25:00
30.761000,-2.292700,-1.295500,2314,4,219.92999,80.02900,2008-08-07T17:25:00
31.785000,-1.782400,-0.965600,2314,5,219.92999,80.02900,2008-08-07T17:25:00
32.307999,-1.405600,-1.437600,2314,6,219.92999,80.02900,2008-08-07T17:25:00
32.938000,-1.432300,-1.384000,2314,8,219.92999,80.02900,2008-08-07T17:25:00
33.137001,-1.348200,-1.391500,2314,9,219.92999,80.02900,2008-08-07T17:25:00
33.548000,-1.048600,-1.336900,2314,10,219.92999,80.02900,2008-08-07T17:25:00
34.400002,-0.105190,-0.450300,2314,12,219.92999,80.02900,2008-08-07T17:25:00
34.757000,0.188510,0.631500,2314,14,219.92999,80.02900,2008-08-07T17:25:00
26.278000,-3.572300,-1.237200,2315,1,220.03000,79.00600,2008-08-08T06:53:59
27.649000,-3.450700,-0.969400,2315,2,220.03000,79.00600,2008-08-08T06:53:59
29.750000,-2.844500,-1.238900,2315,3,220.03000,79.00600,2008-08-08T06:53:59
30.909000,-1.870400,-1.234600,2315,4,220.03000,79.00600,2008-08-08T06:53:59
25.316999,-3.397300,-1.193900,2316,1,220.09000,78.01300,2008-08-08T19:55:59
27.393000,-3.471400,-0.887800,2316,2,220.09000,78.01300,2008-08-08T19:55:59
28.862000,-3.185600,-1.242000,2316,3,220.09000,78.01300,2008-08-08T19:55:59
30.283001,-2.755500,-1.274400,2316,4,220.09000,78.01300,2008-08-08T19:55:59
31.482000,-1.906000,-1.181700,2316,5,220.09000,78.01300,2008-08-08T19:55:59
32.412998,-1.420400,-1.492500,2316,6,220.09000,78.01300,2008-08-08T19:55:59
32.790001,-1.375900,-1.374100,2316,8,220.09000,78.01300,2008-08-08T19:55:59
32.902000,-1.340300,-1.375500,2316,9,220.09000,78.01300,2008-08-08T19:55:59
33.535000,-1.032800,-1.344600,2316,10,220.09000,78.01300,2008-08-08T19:55:59
34.424999,-0.091348,-0.369500,2316,12,220.09000,78.01300,2008-08-08T19:55:59
34.758999,0.174670,0.660300,2316,14,220.09000,78.01300,2008-08-08T19:55:59
26.569000,-3.213300,-1.233200,2317,1,217.97000,77.17200,2008-08-09T08:49:59
29.195999,-2.881100,-0.990500,2317,2,217.97000,77.17200,2008-08-09T08:49:59
30.502001,-2.422200,-1.416300,2317,3,217.97000,77.17200,2008-08-09T08:49:59
31.986000,-1.845700,-0.885500,2317,4,217.97000,77.17200,2008-08-09T08:49:59
32.346001,-1.673600,-1.289600,2317,5,217.97000,77.17200,2008-08-09T08:49:59
32.946999,-1.431300,-1.470600,2317,7,217.97000,77.17200,2008-08-09T08:49:59
33.110001,-1.346300,-1.463400,2317,8,217.97000,77.17200,2008-08-09T08:49:59
34.021000,-0.565040,-1.224400,2317,10,217.97000,77.17200,2008-08-09T08:49:59
34.412998,-0.122990,-0.367700,2317,11,217.97000,77.17200,2008-08-09T08:49:59
25.319000,-3.545600,-1.237800,2320,1,219.99001,76.99200,2008-08-10T03:44:00
28.605000,-3.268700,-0.904000,2320,2,219.99001,76.99200,2008-08-10T03:44:00
30.462000,-2.662500,-1.286100,2320,3,219.99001,76.99200,2008-08-10T03:44:00
31.847000,-1.734900,-0.958300,2320,4,219.99001,76.99200,2008-08-10T03:44:00
32.369999,-1.349200,-1.481900,2320,5,219.99001,76.99200,2008-08-10T03:44:00
32.675999,-1.375000,-1.394700,2320,6,219.99001,76.99200,2008-08-10T03:44:00
33.013000,-1.285000,-1.380300,2320,7,219.99001,76.99200,2008-08-10T03:44:00
33.168999,-1.243400,-1.388600,2320,8,219.99001,76.99200,2008-08-10T03:44:00
33.492001,-1.127700,-1.338400,2320,9,219.99001,76.99200,2008-08-10T03:44:00
34.028000,-0.540310,-1.244900,2320,10,219.99001,76.99200,2008-08-10T03:44:00
34.412998,-0.084426,-0.337600,2320,11,219.99001,76.99200,2008-08-10T03:44:00
34.625999,0.031276,0.267600,2320,12,219.99001,76.99200,2008-08-10T03:44:00
34.741001,0.100500,0.614400,2320,13,219.99001,76.99200,2008-08-10T03:44:00
34.848999,0.287400,0.688700,2320,16,219.99001,76.99200,2008-08-10T03:44:00
34.956001,0.264660,-0.259600,2320,24,219.99001,76.99200,2008-08-10T03:44:00
24.587000,-3.589100,-1.099900,2322,1,224.57001,76.54400,2008-08-10T16:15:59
26.017000,-3.610900,-0.735600,2322,2,224.57001,76.54400,2008-08-10T16:15:59
30.403000,-2.627900,-1.179800,2322,3,224.57001,76.54400,2008-08-10T16:15:59
31.809999,-1.800200,-1.034100,2322,4,224.57001,76.54400,2008-08-10T16:15:59
32.321999,-1.466900,-1.392300,2322,5,224.57001,76.54400,2008-08-10T16:15:59
32.874001,-1.393700,-1.372500,2322,6,224.57001,76.54400,2008-08-10T16:15:59
33.236000,-1.180100,-1.389800,2322,8,224.57001,76.54400,2008-08-10T16:15:59
34.021999,-0.491860,-1.275900,2322,10,224.57001,76.54400,2008-08-10T16:15:59
34.433998,-0.019158,-0.267200,2322,11,224.57001,76.54400,2008-08-10T16:15:59
34.634998,0.048088,0.284000,2322,12,224.57001,76.54400,2008-08-10T16:15:59
34.756001,0.186540,0.617200,2322,13,224.57001,76.54400,2008-08-10T16:15:59
25.061001,-3.419000,-1.116500,2323,1,227.47000,76.26600,2008-08-11T02:45:00
27.362000,-3.532800,-0.703800,2323,2,227.47000,76.26600,2008-08-11T02:45:00
30.374001,-2.709000,-1.310100,2323,3,227.47000,76.26600,2008-08-11T02:45:00
32.369999,-1.377900,-1.480800,2323,5,227.47000,76.26600,2008-08-11T02:45:00
33.181000,-1.285000,-1.389000,2323,8,227.47000,76.26600,2008-08-11T02:45:00
34.011002,-0.623380,-1.261800,2323,11,227.47000,76.26600,2008-08-11T02:45:00
34.396000,-0.136840,-0.373300,2323,12,227.47000,76.26600,2008-08-11T02:45:00
34.823002,0.150940,0.672400,2323,15,227.47000,76.26600,2008-08-11T02:45:00
24.273001,-3.465500,-1.059200,2325,1,229.12000,76.08400,2008-08-11T09:50:00
27.511999,-3.202500,-1.101800,2325,2,229.12000,76.08400,2008-08-11T09:50:00
30.188999,-2.687200,-1.258300,2325,3,229.12000,76.08400,2008-08-11T09:50:00
31.216000,-2.098800,-0.720500,2325,4,229.12000,76.08400,2008-08-11T09:50:00
32.365002,-1.352200,-1.442300,2325,5,229.12000,76.08400,2008-08-11T09:50:00
32.875999,-1.299800,-1.336800,2325,7,229.12000,76.08400,2008-08-11T09:50:00
33.136002,-1.291900,-1.393500,2325,8,229.12000,76.08400,2008-08-11T09:50:00
34.096001,-0.496800,-1.212600,2325,10,229.12000,76.08400,2008-08-11T09:50:00
34.417000,-0.121020,-0.366600,2325,11,229.12000,76.08400,2008-08-11T09:50:00
34.612000,0.056988,0.150200,2325,12,229.12000,76.08400,2008-08-11T09:50:00
34.749001,0.109400,0.453400,2325,13,229.12000,76.08400,2008-08-11T09:50:00
24.221001,-3.471400,-0.674600,2326,1,219.92000,75.95100,2008-08-12T02:21:59
28.302000,-3.445700,-0.834200,2326,2,219.92000,75.95100,2008-08-12T02:21:59
29.618000,-3.113500,-1.239300,2326,3,219.92000,75.95100,2008-08-12T02:21:59
30.316000,-2.872200,-1.346800,2326,4,219.92000,75.95100,2008-08-12T02:21:59
31.625000,-1.947500,-0.843900,2326,5,219.92000,75.95100,2008-08-12T02:21:59
32.383999,-1.526300,-1.338200,2326,6,219.92000,75.95100,2008-08-12T02:21:59
33.193001,-1.246400,-1.421900,2326,9,219.92000,75.95100,2008-08-12T02:21:59
34.049000,-0.559100,-1.198500,2326,11,219.92000,75.95100,2008-08-12T02:21:59
34.396000,-0.199140,-0.421800,2326,12,219.92000,75.95100,2008-08-12T02:21:59
26.615000,-3.267700,-1.164500,2327,1,217.55000,76.00300,2008-08-12T09:03:59
28.483000,-3.344900,-0.610600,2327,2,217.55000,76.00300,2008-08-12T09:03:59
30.657000,-2.680300,-1.408300,2327,3,217.55000,76.00300,2008-08-12T09:03:59
31.650999,-1.982200,-0.843400,2327,4,217.55000,76.00300,2008-08-12T09:03:59
24.106001,-3.387400,-0.056600,2328,1,220.00000,75.00000,2008-08-13T00:08:00
27.535000,-3.532800,-0.641600,2328,2,220.00000,75.00000,2008-08-13T00:08:00
29.316000,-3.205400,-1.057600,2328,3,220.00000,75.00000,2008-08-13T00:08:00
30.738001,-2.606200,-0.622500,2328,4,220.00000,75.00000,2008-08-13T00:08:00
